Khu vực,Tỉnh/ Thành phố,Mã trường xét tuyển,Mã Trường,Tên Trường,Loại đơn vị,Mã nhóm ngành,Nhóm ngành,Mã phân ngành,Phân ngành,Mã xét tuyển,Tên Ngành,Loại điểm,Tổ hợp,Điểm chuẩn,Ghi chú,Năm
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,731.0,Khoa học xã hội và hành vi,73106,Khu vực học,7310630,Việt Nam học,THPTQG,D14,15.0,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,731.0,Khoa học xã hội và hành vi,73106,Khu vực học,7310630,Việt Nam học,THPTQG,D15,15.0,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220202,Ngôn ngữ Nga,THPTQG,D01,15.0,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220202,Ngôn ngữ Nga,THPTQG,D15,15.0,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,D01,19.5,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,D14,19.5,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Huế,DHF,UFL-HU,Đại Học Ngoại Ngữ – Đại Học Huế,Công lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,D15,19.5,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DTT,TDTU,Đại Học Tôn Đức Thắng,Công lập,758.0,Kiến trúc và xây dựng,75801,Kiến trúc và quy hoạch,7580105,Quy hoạch vùng và đô thị,THPTQG - Thang 40,A01,23.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DTT,TDTU,Đại Học Tôn Đức Thắng,Công lập,758.0,Kiến trúc và xây dựng,75802,Xây dựng,F7580201,Kỹ thuật xây dựng,THPTQG - Thang 40,A00,23.0,Chất lượng cao; Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DTT,TDTU,Đại Học Tôn Đức Thắng,Công lập,758.0,Kiến trúc và xây dựng,75803,Quản lý xây dựng,7580302,Quản lý xây dựng,THPTQG - Thang 40,A00,23.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DTT,TDTU,Đại Học Tôn Đức Thắng,Công lập,758.0,Kiến trúc và xây dựng,75803,Quản lý xây dựng,7580302,Quản lý xây dựng,THPTQG - Thang 40,A01,23.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DTT,TDTU,Đại Học Tôn Đức Thắng,Công lập,758.0,Kiến trúc và xây dựng,75803,Quản lý xây dựng,7580302,Quản lý xây dựng,THPTQG - Thang 40,C01,23.0,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7903124QT,Kinh tế,THPTQG,A01,24.97,Kinh tế - Tài chính,2023
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7903124QT,Kinh tế,THPTQG,D01,24.97,Kinh tế - Tài chính,2023
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7903124QT,Kinh tế,THPTQG,D90,24.97,Kinh tế - Tài chính,2023
Miền Bắc,Hà Nội,QHF,ULIS,Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7903124QT,Kinh tế,THPTQG,D78,24.97,Kinh tế - Tài chính,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310105,Kinh tế phát triển,THPTQG,A00,24.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310105,Kinh tế phát triển,THPTQG,A01,24.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310105,Kinh tế phát triển,THPTQG,D01,24.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310105,Kinh tế phát triển,THPTQG,C02,24.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310205,Quản lý nhà nước,THPTQG,A00,23.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310205,Quản lý nhà nước,THPTQG,A01,23.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310205,Quản lý nhà nước,THPTQG,D01,23.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310205,Quản lý nhà nước,THPTQG,C02,23.5,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,A00,24.4,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,A01,24.4,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,D01,24.4,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,C01,24.4,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,A00,24.85,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,A01,24.85,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,D01,24.85,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,D07,24.85,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,A00,23.5,Tốt nghiệp THPT; Chương trình CLC,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,A01,23.5,Tốt nghiệp THPT; Chương trình CLC,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,D01,23.5,Tốt nghiệp THPT; Chương trình CLC,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,D07,23.5,Tốt nghiệp THPT; Chương trình CLC,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,A00,24.39,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,A01,24.39,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,D01,24.39,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,C01,24.39,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106,Kinh tế,THPTQG,A00,24.8,Tốt nghiệp THPT; Kinh tế quốc tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106,Kinh tế,THPTQG,A01,24.8,Tốt nghiệp THPT; Kinh tế quốc tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106,Kinh tế,THPTQG,D01,24.8,Tốt nghiệp THPT; Kinh tế quốc tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106,Kinh tế,THPTQG,D07,24.8,Tốt nghiệp THPT; Kinh tế quốc tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,A00,25.2,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,A01,25.2,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,D01,25.2,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,C01,25.2,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,A00,25.5,Tốt nghiệp THPT; Luật kinh tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D01,25.5,Tốt nghiệp THPT; Luật kinh tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,C00,25.5,Tốt nghiệp THPT; Luật kinh tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D09,25.5,Tốt nghiệp THPT; Luật kinh tế,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106_CLC,Kinh tế,THPTQG,A00,23.5,Tốt nghiệp THPT; Chương trình kinh tế đối ngoại,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106_CLC,Kinh tế,THPTQG,A01,23.5,Tốt nghiệp THPT; Chương trình kinh tế đối ngoại,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106_CLC,Kinh tế,THPTQG,D01,23.5,Tốt nghiệp THPT; Chương trình kinh tế đối ngoại,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106_CLC,Kinh tế,THPTQG,D07,23.5,Tốt nghiệp THPT; Chương trình kinh tế đối ngoại,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310109,Kinh tế số,THPTQG,A00,24.9,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310109,Kinh tế số,THPTQG,A01,24.9,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310109,Kinh tế số,THPTQG,D01,24.9,Tốt nghiệp THPT,2023
Miền Bắc,Hà Nội,HCP,APD,Học Viện Chính Sách và Phát Triển,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310109,Kinh tế số,THPTQG,C01,24.9,Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77205,Răng - Hàm - Mặt (Nha khoa),7720501,Răng - Hàm - Mặt,THPTQG,B00,25.52,TO>=8.2; SI>=8.25; TTNV<=1; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77205,Răng - Hàm - Mặt (Nha khoa),7720501,Răng - Hàm - Mặt,THPTQG,B08,25.52,TO>=8.2; SI>=8.25; TTNV<=1; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77203,Điều dưỡng - hộ sinh,7720301,Điều dưỡng,THPTQG,B00,20.95,TO>=7.2; SI>=6.5; TTNV<=4; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77203,Điều dưỡng - hộ sinh,7720301,Điều dưỡng,THPTQG,B08,20.95,TO>=7.2; SI>=6.5; TTNV<=4; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77202,Dược học,7720201,Dược học,THPTQG,A00,24.56,TO>=8.2; HO>=7.5; TTNV<=2; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77202,Dược học,7720201,Dược học,THPTQG,B00,24.56,TO>=8.2; HO>=7.5; TTNV<=2; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77202,Dược học,7720201,Dược học,THPTQG,D07,24.56,TO>=8.2; HO>=7.5; TTNV<=2; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77201,Y học,7720101,Y khoa,THPTQG,B00,25.05,TO>=8.2; SI>=8; TTNV<=6; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77201,Y học,7720101,Y khoa,THPTQG,B08,25.05,TO>=8.2; SI>=8; TTNV<=6; Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77206,Kỹ thuật Y học,7720601,Kỹ thuật xét nghiệm y học,THPTQG,B00,19.05,TO>=6.8; SI>=6; TTNV<=4;Tốt nghiệp THPT,2023
Miền Trung - Tây Nguyên,Đà Nẵng,DDY,SMP,Khoa Y Dược – Đại Học Đà Nẵng,Công lập,772.0,Sức khỏe,77206,Kỹ thuật Y học,7720601,Kỹ thuật xét nghiệm y học,THPTQG,B08,19.05,TO>=6.8; SI>=6; TTNV<=4;Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,A01,21.5,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,D01,21.5,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,D14,21.5,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh,THPTQG,D15,21.5,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204,Ngôn ngữ Trung Quốc,THPTQG,A01,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204,Ngôn ngữ Trung Quốc,THPTQG,D01,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204,Ngôn ngữ Trung Quốc,THPTQG,D14,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,731.0,Khoa học xã hội và hành vi,73106,Khu vực học,7310608,Đông phương học,THPTQG,D01,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,731.0,Khoa học xã hội và hành vi,73106,Khu vực học,7310608,Đông phương học,THPTQG,D14,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,731.0,Khoa học xã hội và hành vi,73106,Khu vực học,7310608,Đông phương học,THPTQG,D15,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Hàn Quốc,THPTQG,D01,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Hàn Quốc,THPTQG,D14,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Hàn Quốc,THPTQG,D15,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,722.0,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Hàn Quốc,THPTQG,D10,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,A00,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,A01,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,D01,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,D07,16.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340122,Thương mại điện tử,THPTQG,A00,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340122,Thương mại điện tử,THPTQG,A01,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340122,Thương mại điện tử,THPTQG,D01,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340122,Thương mại điện tử,THPTQG,D07,15.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,A01,15.0,Luật Kinh Tế; Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D01,15.0,Luật Kinh Tế; Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D15,15.0,Luật Kinh Tế; Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D66,15.0,Luật Kinh Tế; Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,A01,20.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,D01,20.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,D14,20.0,Tốt nghiệp THPT,2023
Miền Nam,Hồ Chí Minh,DNT,HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,D15,20.0,Tốt nghiệp THPT,2023
