Khu vực,Tỉnh/ Thành phố,Mã trường xét tuyển,Mã Trường,Tên Trường,Loại đơn vị,Mã nhóm ngành,Nhóm ngành,Mã phân ngành,Phân ngành,Mã xét tuyển,Tên Ngành,Loại điểm,Tổ hợp,Điểm chuẩn,Ghi chú,Năm
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,An toàn thông tin,7480202KMA,An toàn thông tin,THPTQG,A01,25.95,,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,An toàn thông tin,7480202KMA,An toàn thông tin,THPTQG,D90,25.95,,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,An toàn thông tin,7480202KMP,An toàn thông tin,THPTQG,A00,24.85,Phân hiệu TPHCM,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,An toàn thông tin,7480202KMP,An toàn thông tin,THPTQG,A01,24.85,Phân hiệu TPHCM,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,An toàn thông tin,7480202KMP,An toàn thông tin,THPTQG,D90,24.85,Phân hiệu TPHCM,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,Kỹ thuật điện tử - viễn thông,7520207,Kỹ thuật điện tử - viễn thông,THPTQG,A00,25.35,,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,Kỹ thuật điện tử - viễn thông,7520207,Kỹ thuật điện tử - viễn thông,THPTQG,A01,25.35,,2024
Miền Bắc,Hà Nội,KMA,ACT,Học Viện Kỹ Thuật Mật Mã,Công lập,748.0,Công nghệ thông tin - Tin học,74802,Kỹ thuật điện tử - viễn thông,7520207,Kỹ thuật điện tử - viễn thông,THPTQG,D90,25.35,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Thời trang - May mặc,74801,Thiết kế thời trang,7210404,Thiết kế thời trang,THPTQG,A00,23.56,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Thời trang - May mặc,74801,Thiết kế thời trang,7210404,Thiết kế thời trang,THPTQG,A01,23.56,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Thời trang - May mặc,74801,Thiết kế thời trang,7210404,Thiết kế thời trang,THPTQG,D01,23.56,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Thời trang - May mặc,74801,Thiết kế thời trang,7210404,Thiết kế thời trang,THPTQG,D14,23.56,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công an - Quân đội,74801,Ngôn ngữ Anh,7220201,Ngôn ngữ Anh,THPTQG,D01,24.68,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công an - Quân đội,74801,Ngôn ngữ Trung Quốc,7220204,Ngôn ngữ Trung Quốc,THPTQG,D01,25.58,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công an - Quân đội,74801,Ngôn ngữ Trung Quốc,7220204LK,Ngôn ngữ Trung Quốc (LK2+2 với ĐHKHKT Quảng Tây),THPTQG,D01,24.91,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ngoại giao - Ngoại ngữ,74801,Ngôn ngữ Nhật,7220209,Ngôn ngữ Nhật,THPTQG,D01,24.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công an - Quân đội,74801,Ngôn ngữ Anh,7220210,Ngôn ngữ Hàn Quốc,THPTQG,D01,24.86,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Văn hóa - Chính trị - Khoa học Xã hội,74801,Ngôn ngữ học,7229020,Ngôn ngữ học,THPTQG,C00,25.25,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Văn hóa - Chính trị - Khoa học Xã hội,74801,Ngôn ngữ học,7229020,Ngôn ngữ học,THPTQG,D01,25.25,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Văn hóa - Chính trị - Khoa học Xã hội,74801,Ngôn ngữ học,7229020,Ngôn ngữ học,THPTQG,D14,25.25,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Kinh tế,7310104,Kinh tế đầu tư,THPTQG,A00,24.64,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Kinh tế,7310104,Kinh tế đầu tư,THPTQG,A01,24.64,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Kinh tế,7310104,Kinh tế đầu tư,THPTQG,D01,24.64,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Văn hóa - Chính trị - Khoa học Xã hội,74801,Trung Quốc học,7310612,Trung Quốc học,THPTQG,D01,24.51,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7320113,Công nghệ đa phương tiện,THPTQG,A00,24.91,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7320113,Công nghệ đa phương tiện,THPTQG,A01,24.91,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Quản trị kinh doanh,7340101,Quản trị kinh doanh,THPTQG,A00,24.31,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Quản trị kinh doanh,7340101,Quản trị kinh doanh,THPTQG,A01,24.31,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Quản trị kinh doanh,7340101,Quản trị kinh doanh,THPTQG,D01,24.31,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Báo chí - Marketing - Quảng cáo - PR,74801,Marketing,7340115,Marketing,THPTQG,A00,25.33,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Báo chí - Marketing - Quảng cáo - PR,74801,Marketing,7340115,Marketing,THPTQG,A01,25.33,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Báo chí - Marketing - Quảng cáo - PR,74801,Marketing,7340115,Marketing,THPTQG,D01,25.33,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,"Phân tích kinh doanh, tài chính",7340125,Phân tích dữ liệu kinh doanh,THPTQG,A00,24.25,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,"Phân tích kinh doanh, tài chính",7340125,Phân tích dữ liệu kinh doanh,THPTQG,A01,24.25,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,"Phân tích kinh doanh, tài chính",7340125,Phân tích dữ liệu kinh doanh,THPTQG,D01,24.25,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Tài chính - Ngân hàng - Bảo hiểm,74801,Tài chính - Ngân hàng,7340201,Tài chính – Ngân hàng,THPTQG,A00,24.74,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Tài chính - Ngân hàng - Bảo hiểm,74801,Tài chính - Ngân hàng,7340201,Tài chính – Ngân hàng,THPTQG,A01,24.74,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Tài chính - Ngân hàng - Bảo hiểm,74801,Tài chính - Ngân hàng,7340201,Tài chính – Ngân hàng,THPTQG,D01,24.74,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kế toán - Kiểm toán,74801,Kế toán,7340301,Kế toán,THPTQG,A00,24.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kế toán - Kiểm toán,74801,Kế toán,7340301,Kế toán,THPTQG,A01,24.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kế toán - Kiểm toán,74801,Kế toán,7340301,Kế toán,THPTQG,D01,24.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kế toán - Kiểm toán,74801,Kiểm toán,7340302,Kiểm toán,THPTQG,A00,24.45,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kế toán - Kiểm toán,74801,Kiểm toán,7340302,Kiểm toán,THPTQG,A01,24.45,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kế toán - Kiểm toán,74801,Kiểm toán,7340302,Kiểm toán,THPTQG,D01,24.45,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Nhân sự - Hành chính,74801,Quản trị nhân lực,7340404,Quản trị nhân lực,THPTQG,A00,24.8,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Nhân sự - Hành chính,74801,Quản trị nhân lực,7340404,Quản trị nhân lực,THPTQG,A01,24.8,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Nhân sự - Hành chính,74801,Quản trị nhân lực,7340404,Quản trị nhân lực,THPTQG,D01,24.8,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Nhân sự - Hành chính,74801,Quản trị văn phòng,7340406,Quản trị văn phòng,THPTQG,A00,24.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Nhân sự - Hành chính,74801,Quản trị văn phòng,7340406,Quản trị văn phòng,THPTQG,A01,24.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Nhân sự - Hành chính,74801,Quản trị văn phòng,7340406,Quản trị văn phòng,THPTQG,D01,24.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Khoa học Máy tính,7480101,Khoa học máy tính,THPTQG,A00,25.32,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Khoa học Máy tính,7480101,Khoa học máy tính,THPTQG,A01,25.32,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Kỹ thuật dữ liệu,7480102,Mạng máy tính và truyền thông dữ liệu,THPTQG,A00,24.35,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Kỹ thuật dữ liệu,7480102,Mạng máy tính và truyền thông dữ liệu,THPTQG,A01,24.35,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7480103,Kỹ thuật phần mềm,THPTQG,A00,24.68,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7480103,Kỹ thuật phần mềm,THPTQG,A01,24.68,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Hệ thống thông tin quản lý,7480104,Hệ thống thông tin,THPTQG,A00,24.44,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Hệ thống thông tin quản lý,7480104,Hệ thống thông tin,THPTQG,A01,24.44,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ kỹ thuật máy tính,7480108,Công nghệ kỹ thuật máy tính,THPTQG,A00,24.55,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ kỹ thuật máy tính,7480108,Công nghệ kỹ thuật máy tính,THPTQG,A01,24.55,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,A00,25.22,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,A01,25.22,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,An toàn thông tin,74802021,An toàn thông tin,THPTQG,A00,24.39,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,An toàn thông tin,74802021,An toàn thông tin,THPTQG,A01,24.39,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Công nghệ kỹ thuật cơ khí,7510201,Công nghệ kỹ thuật cơ khí,THPTQG,A00,24.35,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Công nghệ kỹ thuật cơ khí,7510201,Công nghệ kỹ thuật cơ khí,THPTQG,A01,24.35,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Công nghệ kỹ thuật cơ điện tử,7510203,Công nghệ kỹ thuật cơ điện tử,THPTQG,A00,25.41,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Công nghệ kỹ thuật cơ điện tử,7510203,Công nghệ kỹ thuật cơ điện tử,THPTQG,A01,25.41,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7510204,Công nghệ kỹ thuật cơ điện tử ô tô,THPTQG,A00,24.97,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7510204,Công nghệ kỹ thuật cơ điện tử ô tô,THPTQG,A01,24.97,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Công nghệ kỹ thuật ô tô,7510205,Công nghệ kỹ thuật ô tô,THPTQG,A00,24.82,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Công nghệ kỹ thuật ô tô,7510205,Công nghệ kỹ thuật ô tô,THPTQG,A01,24.82,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Công nghệ kỹ thuật nhiệt,7510206,Công nghệ kỹ thuật nhiệt,THPTQG,A00,23.57,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Công nghệ kỹ thuật nhiệt,7510206,Công nghệ kỹ thuật nhiệt,THPTQG,A01,23.57,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Robot và trí tuệ nhân tạo,7510209,Robot và trí tuệ nhân tạo,THPTQG,A00,25.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Robot và trí tuệ nhân tạo,7510209,Robot và trí tuệ nhân tạo,THPTQG,A01,25.01,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Thiết kế đồ họa - Game - Đa phương tiện,74801,Thiết kế Đồ hoạ,7510213,Thiết kế cơ khí và kiểu dáng công nghiệp,THPTQG,A00,22.3,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Thiết kế đồ họa - Game - Đa phương tiện,74801,Thiết kế Đồ hoạ,7510213,Thiết kế cơ khí và kiểu dáng công nghiệp,THPTQG,A01,22.3,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Kỹ thuật điện tử - viễn thông,7510301,"Công nghệ kỹ thuật điện, điện tử",THPTQG,A00,24.51,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Kỹ thuật điện tử - viễn thông,7510301,"Công nghệ kỹ thuật điện, điện tử",THPTQG,A01,24.51,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ kỹ thuật điện tử - viễn thông,7510302,Công nghệ kỹ thuật điện tử - viễn thông,THPTQG,A00,24.4,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ kỹ thuật điện tử - viễn thông,7510302,Công nghệ kỹ thuật điện tử - viễn thông,THPTQG,A01,24.4,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ kỹ thuật điện tử - viễn thông,75103021,Công nghệ kỹ thuật điện tử y sinh,THPTQG,A00,21.4,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ kỹ thuật điện tử - viễn thông,75103021,Công nghệ kỹ thuật điện tử y sinh,THPTQG,A01,21.4,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Công nghệ kỹ thuật điều khiển và tự động hóa,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,A00,26.05,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Công nghệ kỹ thuật điều khiển và tự động hóa,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,A01,26.05,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Kỹ thuật robot và trí tuệ nhân tạo,75103031,Kỹ thuật sản xuất thông minh,THPTQG,A00,22.6,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Kỹ thuật robot và trí tuệ nhân tạo,75103031,Kỹ thuật sản xuất thông minh,THPTQG,A01,22.6,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ sinh - Hóa,74801,Công nghệ hóa học,7510401,Công nghệ kỹ thuật hoá học,THPTQG,A00,19.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ sinh - Hóa,74801,Công nghệ hóa học,7510401,Công nghệ kỹ thuật hoá học,THPTQG,B00,19.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ sinh - Hóa,74801,Công nghệ hóa học,7510401,Công nghệ kỹ thuật hoá học,THPTQG,D07,19.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Tài nguyên - Môi trường,74801,Công nghệ kĩ thuật môi trường,7510406,Công nghệ kỹ thuật môi trường,THPTQG,A00,19.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Tài nguyên - Môi trường,74801,Công nghệ kĩ thuật môi trường,7510406,Công nghệ kỹ thuật môi trường,THPTQG,B00,19.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Tài nguyên - Môi trường,74801,Công nghệ kĩ thuật môi trường,7510406,Công nghệ kỹ thuật môi trường,THPTQG,D07,19.0,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Logistics và chuỗi cung ứng,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,A00,25.89,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Logistics và chuỗi cung ứng,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,B00,25.89,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Kinh tế - Quản trị kinh doanh - Thương Mại,74801,Logistics và chuỗi cung ứng,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,D01,25.89,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7519003,Công nghệ kỹ thuật khuôn mẫu,THPTQG,A00,23.19,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7519003,Công nghệ kỹ thuật khuôn mẫu,THPTQG,A01,23.19,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Quản lý năng lượng,75190071,Năng lượng tái tạo,THPTQG,A00,20.65,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Điện lạnh - Điện tử - Điện - Tự động hóa,74801,Quản lý năng lượng,75190071,Năng lượng tái tạo,THPTQG,A01,20.65,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Kỹ thuật cơ khí động lực,7520116,Kỹ thuật cơ khí động lực,THPTQG,A00,23.93,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Kỹ thuật cơ khí động lực,7520116,Kỹ thuật cơ khí động lực,THPTQG,B00,23.93,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Kỹ thuật cơ khí động lực,7520116,Kỹ thuật cơ khí động lực,THPTQG,D07,23.93,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Kỹ thuật hệ thống công nghiệp,7520118,Kỹ thuật hệ thống công nghiệp,THPTQG,A00,23.61,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Ô tô - Cơ khí - Chế tạo,74801,Kỹ thuật hệ thống công nghiệp,7520118,Kỹ thuật hệ thống công nghiệp,THPTQG,A01,23.61,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7540101,Công nghệ thực phẩm,THPTQG,A00,22.65,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7540101,Công nghệ thực phẩm,THPTQG,B00,22.65,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7540101,Công nghệ thực phẩm,THPTQG,D07,22.65,,2024
Miền Bắc,Hà Nội,DCN,HAUI,Đại Học Công Nghiệp Hà Nội,Công lập,751.0,Công nghệ thông tin - Tin học,74801,Công nghệ thông tin,7540203,"Công nghệ vật liệu dệt, may",THPTQG,A00,20.9,,2024
