Khu vực,Tỉnh/ Thành phố,Mã trường xét tuyển,Mã Trường,Tên Trường,Loại đơn vị,Mã nhóm ngành,Nhóm ngành,Mã phân ngành,Phân ngành,Mã xét tuyển,Tên Ngành,Loại điểm,Tổ hợp,Điểm chuẩn,Ghi chú,Năm
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,C01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,C00,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính - Ngân hàng,THPTQG,C01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,C00,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,731.0,Khoa học xã hội và hành vi,73101,Kinh tế học,7310101,Kinh tế,THPTQG,C01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,C00,16.0,Điểm thi TN THPT,2021
Miền Bắc,Hà Nội,VHD,VIU,Đại Học Công Nghiệp Việt Hung,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Quản trị kinh doanh,THPTQG,C01,16.0,Điểm thi TN THPT,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75103,"Công nghệ kỹ thuật điện, điện tử và viễn thông",7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,A00,15.05,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75103,"Công nghệ kỹ thuật điện, điện tử và viễn thông",7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,A01,15.05,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75103,"Công nghệ kỹ thuật điện, điện tử và viễn thông",7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,D01,15.05,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75103,"Công nghệ kỹ thuật điện, điện tử và viễn thông",7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,D07,15.05,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,A00,15.5,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,A01,15.5,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,D01,15.5,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Công nghệ thông tin,THPTQG,D07,15.5,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540101,Công nghệ thực phẩm,THPTQG,A00,15.85,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540101,Công nghệ thực phẩm,THPTQG,B00,15.85,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540101,Công nghệ thực phẩm,THPTQG,A01,15.85,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540101,Công nghệ thực phẩm,THPTQG,A02,15.85,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510201,Công nghệ kỹ thuật cơ khí,THPTQG,A00,15.9,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510201,Công nghệ kỹ thuật cơ khí,THPTQG,A01,15.9,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510201,Công nghệ kỹ thuật cơ khí,THPTQG,D01,15.9,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510201,Công nghệ kỹ thuật cơ khí,THPTQG,D07,15.9,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78102,"Khách sạn, nhà hàng",7810201,Quản trị khách sạn,THPTQG,A00,16.0,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78102,"Khách sạn, nhà hàng",7810201,Quản trị khách sạn,THPTQG,D01,16.0,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78102,"Khách sạn, nhà hàng",7810201,Quản trị khách sạn,THPTQG,C00,16.0,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78102,"Khách sạn, nhà hàng",7810201,Quản trị khách sạn,THPTQG,D15,16.0,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,A00,16.1,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,A01,16.1,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,D01,16.1,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,734.0,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Kế toán,THPTQG,D07,16.1,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,A00,16.55,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,D01,16.55,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,C00,16.55,,2021
Miền Trung - Tây Nguyên,Nghệ An,DCV,IUV,Đại học Công nghiệp Vinh,Dân lập,781.0,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",78101,Du lịch,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,D15,16.55,,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340129,Quản trị kinh doanh,THPTQG,A00,20.0,Quản trị kinh doanh thực phẩmĐiểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340129,Quản trị kinh doanh,THPTQG,A01,20.0,Quản trị kinh doanh thực phẩmĐiểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340129,Quản trị kinh doanh,THPTQG,D01,20.0,Quản trị kinh doanh thực phẩmĐiểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340129,Quản trị kinh doanh,THPTQG,D10,20.0,Quản trị kinh doanh thực phẩmĐiểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,A00,21.5,Ngành Luật kinh tếĐiểm TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,A01,21.5,Ngành Luật kinh tếĐiểm TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D01,21.5,Ngành Luật kinh tếĐiểm TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,738.0,Pháp luật,73801,Luật,7380107,Luật,THPTQG,D10,21.5,Ngành Luật kinh tếĐiểm TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,785.0,Môi trường và bảo vệ môi trường,78501,Quản lý tài nguyên và môi trường,7850101,Quản lý tài nguyên và môi trường,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,785.0,Môi trường và bảo vệ môi trường,78501,Quản lý tài nguyên và môi trường,7850101,Quản lý tài nguyên và môi trường,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,785.0,Môi trường và bảo vệ môi trường,78501,Quản lý tài nguyên và môi trường,7850101,Quản lý tài nguyên và môi trường,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,785.0,Môi trường và bảo vệ môi trường,78501,Quản lý tài nguyên và môi trường,7850101,Quản lý tài nguyên và môi trường,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510203,Công nghệ kỹ thuật cơ điện tử,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510203,Công nghệ kỹ thuật cơ điện tử,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510203,Công nghệ kỹ thuật cơ điện tử,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510203,Công nghệ kỹ thuật cơ điện tử,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510406,Công nghệ kỹ thuật môi trường,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510406,Công nghệ kỹ thuật môi trường,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510406,Công nghệ kỹ thuật môi trường,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510406,Công nghệ kỹ thuật môi trường,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540105,Công nghệ chế biến thuỷ sản,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540105,Công nghệ chế biến thuỷ sản,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540105,Công nghệ chế biến thuỷ sản,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,754.0,Sản xuất và chế biến,75401,"Chế biến lương thực, thực phẩm và đồ uống",7540105,Công nghệ chế biến thuỷ sản,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510401,Công nghệ kỹ thuật hoá học,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510401,Công nghệ kỹ thuật hoá học,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510401,Công nghệ kỹ thuật hoá học,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510401,Công nghệ kỹ thuật hoá học,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510202,Công nghệ chế tạo máy,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510202,Công nghệ chế tạo máy,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510202,Công nghệ chế tạo máy,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510202,Công nghệ chế tạo máy,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510402,Công nghệ vật liệu,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510402,Công nghệ vật liệu,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510402,Công nghệ vật liệu,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75104,"Công nghệ hóa học, vật liệu, luyện kim và môi trường",7510402,Công nghệ vật liệu,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,762.0,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620303,Khoa học thủy sản,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,762.0,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620303,Khoa học thủy sản,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,762.0,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620303,Khoa học thủy sản,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,762.0,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620303,Khoa học thủy sản,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480202,An toàn thông tin,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480202,An toàn thông tin,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480202,An toàn thông tin,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,748.0,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480202,An toàn thông tin,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340123,Kinh doanh thời trang và Dệt may,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340123,Kinh doanh thời trang và Dệt may,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340123,Kinh doanh thời trang và Dệt may,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340123,Kinh doanh thời trang và Dệt may,THPTQG,D10,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,734.0,Kinh doanh và quản lý,73401,Kinh doanh,7340123,Kinh doanh thời trang và Dệt may,THPTQG,D10,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",7520311,Kỹ thuật hóa phân tích,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",7520311,Kỹ thuật hóa phân tích,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",7520311,Kỹ thuật hóa phân tích,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",7520311,Kỹ thuật hóa phân tích,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",7520311,Kỹ thuật hóa phân tích,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520115,Kỹ thuật nhiệt,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520115,Kỹ thuật nhiệt,THPTQG,A01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520115,Kỹ thuật nhiệt,THPTQG,D01,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520115,Kỹ thuật nhiệt,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,752.0,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520115,Kỹ thuật nhiệt,THPTQG,D07,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,7510602,Quản lý năng lượng,THPTQG,A00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,7510602,Quản lý năng lượng,THPTQG,B00,16.0,Điểm thi TN THPT,2021
Miền Nam,Hồ Chí Minh,DCT,HUIT,Đại Học Công Thương TPHCM,Công lập,751.0,Công nghệ kỹ thuật,75106,Quản lý công nghiệp,7510602,Quản lý năng lượng,THPTQG,A01,16.0,Điểm thi TN THPT,2021
