SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
2015859,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.5,,,7.0,5.75,5.5,5.8,,2023
2015860,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,5.5,8.0,7.5,8.6,,2023
2015861,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.0,,,5.5,6.75,6.0,7.8,,2023
2015862,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,8.25,8.25,,,,7.6,9.75,2023
2015863,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.25,,,6.25,6.5,6.25,7.4,,2023
2015864,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.25,,,7.0,5.5,7.5,9.0,,2023
2015865,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.5,,,7.75,6.25,7.75,7.2,,2023
2015866,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.5,5.75,5.75,,,,3.4,9.5,2023
2015867,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,6.75,8.25,5.5,7.6,,2023
2015868,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.75,5.0,5.5,,,,4.6,7.0,2023
2015869,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,6.25,6.5,7.5,6.8,,2023
2015870,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,4.25,,,3.75,4.0,5.0,4.0,,2023
2015871,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,7.25,6.75,6.75,5.8,,2023
2015872,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,7.0,7.25,7.5,8.2,,2023
2015873,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,,,4.75,7.0,6.75,5.2,,2023
2015874,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,6.25,7.0,5.5,6.8,,2023
2015875,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,5.5,6.0,,,,5.6,8.75,2023
2015876,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,6.5,7.5,6.0,5.4,,2023
2015877,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,5.75,5.25,,,,5.4,9.25,2023
2015878,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,6.75,5.25,,,,3.8,9.5,2023
2015879,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,6.0,8.5,9.0,6.6,,2023
2015880,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,5.75,7.75,,,,7.2,9.5,2023
2015881,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,5.5,5.75,,,,5.2,8.25,2023
2015882,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,6.25,7.0,6.5,7.0,,2023
2015883,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,,,6.5,7.0,7.0,6.0,,2023
2015884,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.75,7.5,7.5,,,,9.6,9.5,2023
2015885,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,6.0,7.75,7.75,5.0,,2023
2015886,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.25,5.75,6.0,,,,5.0,9.5,2023
2015887,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.5,,,7.5,4.75,7.5,9.4,,2023
2015888,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,4.5,5.5,,,,7.8,8.75,2023
2015889,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,5.5,7.0,,,,7.8,9.75,2023
2015890,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6.5,7.25,5.75,8.4,,2023
2015891,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,6.75,7.0,5.5,8.6,,2023
2015892,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8.5,,,7.0,6.25,6.5,6.4,,2023
2015893,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,4.25,8.5,6.5,5.4,,2023
2015894,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.75,6.5,6.75,,,,6.2,9.75,2023
2015895,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,5.75,6.5,,,,8.2,9.25,2023
2015896,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,6.75,8.25,7.25,7.6,,2023
2015897,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,6.75,5.5,6.25,6.4,,2023
2015898,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,,,5.25,6.75,6.75,4.2,,2023
2015899,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,6.5,3.75,6.0,7.4,,2023
2015900,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,7.5,7.75,7.5,6.2,,2023
2015901,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,4.75,8.75,7.5,,,,8.2,9.75,2023
2015902,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,,,7.25,7.0,7.25,9.2,,2023
2015903,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.25,4.0,5.75,8.2,,2023
2015904,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,4.75,7.5,5.25,8.0,,2023
2015905,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,5.25,7.75,8.5,7.2,,2023
2015906,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,8.0,8.0,7.5,9.0,,2023
2015907,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,7.0,6.25,7.25,9.4,,2023
2015908,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,,,5.75,7.75,6.25,7.0,,2023
2015909,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,8.5,7.75,8.25,8.4,,2023
2015910,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,8.0,7.5,,,,8.0,9.5,2023
2015911,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.25,,,8.0,5.25,7.25,8.4,,2023
2015912,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,3.25,6.25,6.75,5.6,,2023
2015913,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,,,8.0,5.75,5.75,5.4,,2023
2015914,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,,,5.25,6.0,6.5,7.6,,2023
2015915,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,4.0,6.25,,,,2.8,8.5,2023
2015916,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,6.75,6.5,7.5,7.0,,2023
2015917,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,8.5,6.5,7.25,7.6,,2023
2015918,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,7.0,4.75,6.75,8.8,,2023
2015919,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,8.25,8.0,4.75,6.6,,2023
2015920,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,9.0,8.5,8.75,7.6,,2023
2015921,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.5,4.75,5.25,,,,5.2,7.25,2023
2015922,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,5.75,6.75,6.5,6.4,,2023
2015923,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,6.5,7.25,6.5,8.8,,2023
2015924,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.2,7.5,4.75,4.75,,,,7.0,8.5,2023
2015925,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,5.25,6.5,,,,5.6,8.5,2023
2015926,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,8.0,7.25,6.75,7.8,,2023
2015927,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,,,5.75,5.0,6.75,3.2,,2023
2015928,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,6.25,5.75,5.75,7.8,,2023
2015929,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,4.75,,,6.0,6.75,5.0,7.0,,2023
2015930,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,,,6.0,5.25,6.75,8.2,,2023
2015931,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,4.0,6.0,,,,7.4,8.25,2023
2015932,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,,,7.25,6.75,5.75,6.0,,2023
2015933,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,4.5,,,3.25,4.0,6.0,6.6,,2023
2015934,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,6.75,7.0,6.5,7.8,,2023
2015935,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,5.0,4.0,5.0,6.0,,2023
2015936,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,5.0,6.5,5.0,6.8,,2023
2015937,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,8.0,5.5,5.0,6.0,,2023
2015938,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,8.0,6.5,8.5,8.8,,2023
2015939,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.5,,,4.0,4.5,6.25,3.8,,2023
2015940,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.25,6.25,5.0,,,,5.2,9.0,2023
2015941,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.75,8.25,8.0,8.6,,2023
2015942,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.75,,,5.25,4.75,3.5,5.0,,2023
2015943,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,6.5,6.25,,,,8.0,9.0,2023
2015944,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,5.5,8.25,6.25,6.6,,2023
2015945,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,,,3.0,7.5,5.5,6.6,,2023
2015946,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,7.75,5.5,,,,6.0,8.0,2023
2015947,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,,,6.25,6.25,6.5,7.0,,2023
2015948,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.0,6.25,6.0,,,,7.8,9.75,2023
2015949,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,7.0,8.0,6.75,8.6,,2023
2015950,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,6.5,5.75,,,,8.0,8.25,2023
2015951,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.5,4.75,6.5,7.4,,2023
2015952,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.25,7.0,6.25,6.4,,2023
2015953,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,7.5,9.0,8.0,7.4,,2023
2015954,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,4.75,6.75,,,,8.4,8.0,2023
2015955,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.75,6.25,5.25,,,,5.0,8.0,2023
2015956,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,,,5.75,4.0,4.75,5.0,,2023
2015957,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,7.0,6.25,,,,8.2,9.5,2023
2015958,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,5.25,4.5,5.0,,,2023
2015959,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,6.75,4.25,4.0,,,,4.4,7.5,2023
2015960,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,4.75,5.0,,,,4.6,8.5,2023
2015961,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,7.75,6.25,,,,,9.0,2023
2015962,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.25,8.25,7.0,,,,7.0,8.5,2023
2015963,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,7.75,7.25,,,,6.4,10.0,2023
2015964,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,5.75,7.5,6.25,6.2,,2023
2015965,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,4.75,6.25,,,,8.0,8.5,2023
2015966,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,4.75,3.5,5.25,,,,5.8,7.25,2023
2015967,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,5.75,6.5,,,,7.2,8.5,2023
2015968,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,7.0,6.5,,,,6.0,8.5,2023
2015969,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.5,5.25,4.0,,,,4.8,8.25,2023
2015970,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,6.5,5.75,,,,6.4,7.75,2023
2015971,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.25,6.0,5.5,,,,5.4,7.75,2023
2015972,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,4.5,6.25,,,,,7.5,2023
2015973,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.0,,,4.75,5.25,5.25,8.2,,2023
2015974,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,7.0,7.0,4.0,6.4,,2023
2015975,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.75,4.25,5.25,,,,4.4,8.75,2023
2015976,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,6.25,6.5,,,,,9.75,2023
2015977,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,,,6.5,7.75,7.5,5.8,,2023
2015978,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,6.25,6.25,,,,7.0,9.0,2023
2015979,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,7.0,7.0,,,,4.8,8.5,2023
2015980,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,5.5,6.0,,,,7.2,8.5,2023
2015981,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.75,,,7.5,6.5,7.0,9.0,,2023
2015982,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,6.75,5.25,,,,,9.75,2023
2015983,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.5,,,6.0,4.75,5.25,,,2023
2015984,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,5.0,5.75,,,,6.8,8.75,2023
2015985,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.25,,,6.0,6.0,6.75,6.2,,2023
2015986,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,4.25,,,7.25,6.75,6.25,,,2023
2015987,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,7.0,5.75,5.25,,,,,9.75,2023
2015988,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,7.75,7.0,,,,8.0,8.75,2023
2015989,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.75,4.5,5.25,,,,3.0,8.25,2023
2015990,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,6.5,6.75,,,,,7.5,2023
2015991,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,5.0,5.5,,,,5.2,8.0,2023
2015992,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,,,7.0,8.25,7.0,8.6,,2023
2015993,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,5.5,6.5,5.75,8.8,,2023
2015994,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,6.5,6.75,,,,9.0,9.25,2023
2015995,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,6.5,6.0,6.25,4.4,,2023
2015996,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,7.25,5.75,,,,6.6,9.25,2023
2015997,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,,,4.5,5.0,3.75,7.8,,2023
2015998,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,5.25,6.0,,,,7.4,6.75,2023
2015999,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.0,3.0,3.75,,,,3.4,7.25,2023
2016000,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.25,7.5,8.25,9.2,,2023
2016001,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,3.5,4.5,4.0,,,,4.2,6.75,2023
2016002,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,5.0,5.25,,,,4.8,8.5,2023
2016003,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.0,4.0,6.5,,,,5.8,8.0,2023
2016004,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,7.75,7.25,7.75,,,2023
2016005,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,,,5.5,7.5,6.0,4.0,,2023
2016006,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,6.0,6.0,,,,6.8,8.0,2023
2016007,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,5.75,5.5,6.0,,,2023
2016008,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,5.25,4.25,4.75,7.4,,2023
2016009,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.75,,,3.75,7.0,6.25,,,2023
2016010,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,5.5,5.25,8.0,,,2023
2016011,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,5.75,6.5,5.5,7.8,,2023
2016012,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.75,,,4.75,4.0,5.25,4.6,,2023
2016013,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.0,4.75,5.0,,,,4.6,7.25,2023
2016014,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,,,6.25,7.5,4.75,6.2,,2023
2016015,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.5,3.75,4.5,,,,,8.5,2023
2016016,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,7.75,7.0,,,,,9.75,2023
2016017,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,5.5,3.75,4.0,4.4,,2023
2016018,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,5.25,5.0,,,,7.6,7.5,2023
2016019,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.25,,,5.75,6.25,6.0,5.2,,2023
2016020,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,6.0,6.5,,,,,9.5,2023
2016021,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,5.0,4.5,6.0,5.2,,2023
2016022,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,5.5,4.75,4.5,9.2,,2023
2016023,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.5,5.0,5.5,,,,,8.5,2023
2016024,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,5.75,5.5,6.0,,,,5.0,8.75,2023
2016025,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,6.25,5.5,,,,6.2,7.75,2023
2016026,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.75,4.75,6.25,,,,5.6,7.75,2023
2016027,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,4.25,4.5,4.5,,,,4.6,7.75,2023
2016028,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,7.25,7.0,,,,6.0,9.5,2023
2016029,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,6.0,5.75,,,,,8.0,2023
2016030,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,6.5,5.75,6.0,9.4,,2023
2016031,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,4.0,4.5,,,,4.8,7.75,2023
2016032,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.75,7.5,8.25,,,,,9.5,2023
2016033,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,5.25,5.0,6.75,5.4,,2023
2016034,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,6.75,5.75,5.25,4.2,,2023
2016035,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,5.5,4.0,,,,6.2,7.5,2023
2016036,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.5,7.25,6.75,,,,,8.5,2023
2016037,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,3.5,5.0,6.5,7.4,,2023
2016038,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,7.75,6.25,,,,6.8,7.5,2023
2016039,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.0,,,6.25,6.25,6.5,7.0,,2023
2016040,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,8.75,6.5,,,,8.0,9.5,2023
2016041,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.25,4.5,6.5,,,,7.8,7.75,2023
2016042,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,,,7.0,6.5,6.25,6.2,,2023
2016043,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,8.0,6.75,,,,,10.0,2023
2016044,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,4.5,5.75,4.75,3.6,,2023
2016045,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,5.25,6.0,,,,,8.0,2023
2016046,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,,,7.25,7.75,7.25,8.0,,2023
2016047,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,,,6.25,8.0,8.5,7.4,,2023
2016048,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,6.0,6.25,7.0,,,2023
2016049,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,5.75,4.25,5.0,,,,6.2,6.0,2023
2016050,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,6.0,6.5,,,,,9.5,2023
2016051,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.25,,,6.0,5.75,5.0,5.0,,2023
2016052,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.75,8.75,7.0,,,2023
2016053,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,8.5,7.75,8.75,,,2023
2016054,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,8.5,7.5,,,,9.0,9.75,2023
2016055,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.0,,,8.0,4.5,4.0,7.6,,2023
2016056,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,3.25,5.25,6.75,8.0,,2023
2016057,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,4.25,7.75,6.5,7.0,,2023
2016058,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.0,6.5,5.25,,,,5.8,8.75,2023
2016059,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,5.75,5.75,6.0,7.2,,2023
2016060,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.5,6.25,5.75,,,,4.2,7.5,2023
2016061,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,5.25,6.5,,,,4.6,9.75,2023
2016062,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.5,6.0,5.5,,,,4.2,7.25,2023
2016063,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,3.75,6.25,,,,4.4,7.75,2023
2016064,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,5.5,3.5,4.75,2.4,,2023
2016065,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.0,5.5,5.25,,,,,7.0,2023
2016066,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.25,,,7.5,8.25,6.5,9.8,,2023
2016067,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,9.5,8.5,,,,5.8,9.5,2023
2016068,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,8.0,4.5,6.5,,,,6.0,8.0,2023
2016069,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.25,4.5,4.5,,,,2.8,7.0,2023
2016070,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,,,7.25,6.75,6.75,,,2023
2016071,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,5.0,5.75,5.5,6.4,,2023
2016072,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,7.75,7.25,,,,9.0,9.5,2023
2016073,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,7.5,8.25,6.5,6.6,,2023
2016074,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.5,7.0,5.75,6.6,,2023
2016075,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,8.25,7.0,,,,8.8,9.5,2023
2016076,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,6.0,5.0,,,,6.4,7.5,2023
2016077,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,,,7.0,6.0,5.5,6.8,,2023
2016078,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,6.5,6.5,,,,6.4,9.75,2023
2016079,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,7.25,7.0,7.25,4.6,,2023
2016080,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,3.75,6.0,,,,5.2,9.25,2023
2016081,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,,,5.5,7.0,6.25,,,2023
2016082,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,6.0,5.0,,,,5.0,9.0,2023
2016083,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,6.25,5.5,,,,3.4,8.25,2023
2016084,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,5.5,3.25,4.25,6.6,,2023
2016085,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,5.5,7.0,,,,8.6,9.5,2023
2016086,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,4.75,5.5,6.0,,,,,8.75,2023
2016087,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,6.25,7.0,,,,4.2,7.5,2023
