SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
2009815,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,7.0,7.75,,,,8.6,9.0,2021
2009816,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,7.25,7.75,7.25,8.2,,2021
2009817,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,6.5,8.75,,,,7.8,9.25,2021
2009818,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,6.5,6.5,5.0,8.2,,2021
2009819,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.25,,,8.75,7.75,7.0,10.0,,2021
2009820,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,5.75,5.75,5.75,9.4,,2021
2009821,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,6.75,8.0,7.5,8.2,,2021
2009822,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,5.0,7.5,5.25,9.4,,2021
2009823,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,7.25,,,8.0,7.5,7.0,9.6,,2021
2009824,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.5,,,8.0,7.5,5.75,8.4,,2021
2009825,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,8.25,7.5,5.75,9.2,,2021
2009826,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.5,,,7.75,7.5,7.25,9.6,,2021
2009827,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,6.5,6.0,7.25,9.4,,2021
2009828,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,7.0,,,7.25,7.5,4.5,6.4,,2021
2009829,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,8.0,7.25,5.0,9.0,,2021
2009830,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,5.0,,,9.0,8.0,4.75,8.0,,2021
2009831,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.5,,,7.25,6.25,5.5,9.4,,2021
2009832,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,7.0,7.25,,,,8.4,7.75,2021
2009833,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,5.75,5.75,5.0,3.4,,2021
2009834,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,7.25,7.75,6.0,7.4,,2021
2009835,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,6.0,6.75,5.5,7.8,,2021
2009836,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,4.5,5.0,6.25,7.4,,2021
2009837,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,7.0,6.75,4.75,8.8,,2021
2009838,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,6.75,8.0,8.5,9.0,,2021
2009839,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,,,5.75,7.25,5.25,9.4,,2021
2009841,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,7.0,7.75,4.0,9.2,,2021
2009842,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.25,8.0,4.0,7.4,,2021
2009843,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.5,5.75,4.25,9.4,,2021
2009844,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,4.0,7.25,,,,7.0,6.5,2021
2009845,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8.0,6.0,7.0,,,,7.6,9.0,2021
2009846,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,8.0,7.5,,,,7.2,9.5,2021
2009847,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,7.75,9.25,,,,9.6,9.75,2021
2009848,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,7.75,5.5,5.5,8.8,,2021
2009849,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,8.0,4.25,4.25,9.4,,2021
2009850,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,4.75,,,6.75,3.5,4.25,7.2,,2021
2009851,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,8.0,7.0,4.0,8.4,,2021
2009852,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,3.75,7.0,5.75,8.2,,2021
2009854,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,7.0,6.0,4.75,6.4,,2021
2009855,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,7.5,6.5,4.75,9.2,,2021
2009856,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,7.25,7.75,,,,9.0,9.0,2021
2009857,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,7.0,5.25,5.75,8.8,,2021
2009858,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,3.75,,,5.5,5.5,4.0,3.0,,2021
2009859,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.75,3.5,7.0,,,,5.8,8.5,2021
2009860,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,5.75,7.5,,,,9.0,8.75,2021
2009861,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,7.0,5.25,6.75,,,,7.0,8.5,2021
2009862,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,7.5,8.25,8.5,,,,8.6,9.75,2021
2009863,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.75,,,6.25,7.75,5.0,9.2,,2021
2009864,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,4.25,7.75,,,,7.6,7.75,2021
2009865,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.75,,,7.0,6.75,6.0,9.4,,2021
2009866,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,6.5,5.5,3.0,8.8,,2021
2009867,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,6.0,,,7.5,6.0,5.25,9.4,,2021
2009868,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,6.75,6.75,,,,7.8,7.75,2021
2009869,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.75,8.25,7.5,,,,8.6,9.75,2021
2009870,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,5.0,7.75,,,,7.8,7.0,2021
2009871,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,6.25,7.5,7.0,,,,9.0,9.5,2021
2009872,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,6.5,4.75,5.0,8.8,,2021
2009873,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.75,,,4.75,7.25,3.75,4.6,,2021
2009874,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,6.75,8.5,3.75,5.0,,2021
2009875,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,7.25,8.25,5.5,6.4,,2021
2009876,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,4.25,6.0,,,,8.0,6.75,2021
2009877,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.5,,,4.75,6.5,5.0,8.2,,2021
2009878,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.75,,,7.25,6.5,7.25,8.2,,2021
2009879,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,6.25,8.5,4.25,4.8,,2021
2009880,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.75,7.0,4.25,8.2,,2021
2009881,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,6.75,8.0,,,,10.0,7.25,2021
2009882,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.6,6.75,,,8.5,7.25,5.75,9.8,,2021
2009883,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,6.0,7.25,,,,8.8,9.5,2021
2009884,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.0,5.0,5.5,,,,5.6,7.5,2021
2009885,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.75,,,5.25,6.25,5.25,9.4,,2021
2009886,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,5.25,6.0,6.75,8.4,,2021
2009887,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,3.75,6.75,4.75,8.0,,2021
2009888,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,,,8.75,8.0,7.5,9.4,,2021
2009889,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.75,,,6.75,8.75,8.5,9.0,,2021
2009890,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,6.0,7.0,,,,8.2,8.75,2021
2009891,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,7.25,8.25,5.5,8.2,,2021
2009892,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,4.5,4.5,4.0,7.8,,2021
2009893,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,4.5,7.25,6.25,9.4,,2021
2009894,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,7.75,8.0,,,,9.0,9.0,2021
2009895,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,8.25,,,5.75,5.5,6.0,9.6,,2021
2009896,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,2.75,7.0,8.0,8.4,,2021
2009897,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.5,,,6.25,5.25,5.0,5.8,,2021
2009898,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,,,6.5,8.25,8.5,9.2,,2021
2009899,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.0,5.5,7.5,,,,8.8,9.5,2021
2009900,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.0,8.0,6.75,9.2,,2021
2009901,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,7.75,7.5,,,,6.8,9.25,2021
2009902,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.75,8.5,8.5,,,,9.2,9.75,2021
2009903,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,4.75,6.5,8.5,8.4,,2021
2009904,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.4,7.5,,,6.25,5.5,4.75,9.2,,2021
2009905,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,6.0,7.0,,,,9.6,8.75,2021
2009906,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,,,6.75,6.5,4.75,8.6,,2021
2009907,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,,,8.25,7.0,4.25,9.0,,2021
2009908,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.5,5.0,7.5,,,,7.8,9.5,2021
2009909,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,3.0,,,6.75,7.0,6.0,8.8,,2021
2009910,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,6.5,7.5,,,,7.2,8.25,2021
2009911,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,4.5,7.5,4.5,9.0,,2021
2009912,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,6.0,8.25,,,,5.8,6.0,2021
2009913,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,,,8.75,7.75,6.25,9.0,,2021
2009914,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.25,,,7.25,5.25,6.25,9.2,,2021
2009915,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,6.0,8.5,,,,8.4,8.25,2021
2009916,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,8.0,7.0,,,,9.2,8.25,2021
2009917,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.75,9.0,5.0,9.0,,2021
2009918,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,,,6.5,5.25,4.0,8.8,,2021
2009919,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,6.5,6.25,6.0,8.2,,2021
2009920,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,7.25,7.25,5.25,9.2,,2021
2009921,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,4.25,8.75,9.0,6.8,,2021
2009922,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,7.25,,,7.25,6.75,7.0,8.6,,2021
2009923,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,8.5,7.75,,,,8.6,9.25,2021
2009924,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,5.0,6.0,5.5,9.6,,2021
2009925,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,5.75,8.5,7.75,5.4,,2021
2009926,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,6.5,7.25,,,,7.8,10.0,2021
2009927,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,4.75,6.0,4.0,8.6,,2021
2009928,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.0,7.5,5.0,7.0,,2021
2009929,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,7.0,6.75,,,,8.4,9.75,2021
2009930,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.58,7.0,8.25,,,,8.8,9.0,2021
2009931,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,6.25,7.25,7.5,8.8,,2021
2009932,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,6.25,5.75,7.0,6.8,,2021
2009933,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,7.0,7.25,,,,9.2,9.75,2021
2009934,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,3.75,,,6.75,7.75,2.75,6.4,,2021
2009935,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,7.0,6.75,6.0,9.2,,2021
2009936,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.25,,,5.0,6.5,5.25,8.8,,2021
2009937,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,5.5,6.5,5.25,7.8,,2021
2009938,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.0,,,7.5,7.75,6.0,9.0,,2021
2009939,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,5.5,5.75,,,,8.6,8.5,2021
2009940,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,6.5,7.75,9.0,8.6,,2021
2009941,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,9.0,8.0,,,,9.6,9.25,2021
2009942,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,,,7.75,6.0,5.0,9.6,,2021
2009945,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,6.0,6.25,4.5,9.2,,2021
2009946,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,3.5,5.25,6.25,4.6,,2021
2009947,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,6.5,7.5,4.5,8.8,,2021
2009948,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7.75,9.0,,,,7.6,9.25,2021
2009949,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,5.0,6.0,4.75,8.8,,2021
2009950,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,8.25,7.5,,,,9.4,8.5,2021
2009951,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,7.0,6.5,,,,8.2,8.0,2021
2009952,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,4.5,,,5.5,4.0,2.5,8.6,,2021
2009953,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,7.75,3.5,4.25,8.6,,2021
2009954,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,7.5,8.5,5.25,9.6,,2021
2009955,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,7.5,6.0,6.0,8.2,,2021
2009956,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,2.75,3.75,4.0,8.6,,2021
2009957,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,7.0,6.5,,,,8.2,9.5,2021
2009958,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,5.0,5.25,4.0,8.4,,2021
2009959,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,7.5,6.75,3.0,8.8,,2021
2009960,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,7.75,6.75,,,,9.2,9.5,2021
2009961,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,4.0,7.25,,,,6.6,9.5,2021
2009962,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,4.5,5.5,4.25,9.2,,2021
2009963,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,3.5,7.0,,,,6.8,8.75,2021
2009964,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,6.25,7.0,5.0,8.4,,2021
2009965,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,5.75,7.25,,,,9.4,8.0,2021
2009966,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.5,5.5,3.75,9.4,,2021
2009967,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,6.75,9.0,,,,8.0,9.25,2021
2009968,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.25,7.0,5.25,6.8,,2021
2009969,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.0,6.5,8.0,,,,9.8,9.5,2021
2009970,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.75,8.75,9.25,,,,9.0,9.75,2021
2009971,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,7.5,6.0,6.75,9.0,,2021
2009972,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,6.5,7.25,5.75,8.4,,2021
2009973,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,7.75,,,6.25,7.0,6.25,9.0,,2021
2009974,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,7.5,8.25,7.25,9.8,,2021
2009975,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,7.25,6.75,6.75,9.0,,2021
2009976,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.25,3.75,7.0,8.8,,2021
2009977,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,4.25,6.5,,,,6.4,5.75,2021
2009978,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,8.25,7.25,5.0,9.0,,2021
2009979,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,7.25,8.0,,,,9.2,8.75,2021
2009980,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,,,7.0,7.5,4.25,8.0,,2021
2009981,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,6.0,,,7.75,6.25,6.0,9.4,,2021
2009982,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,5.75,5.75,4.75,8.2,,2021
2009983,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.25,6.25,7.75,,,,9.0,9.0,2021
2009984,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,6.5,6.25,6.0,8.6,,2021
2009985,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.75,,,8.5,8.5,6.75,9.8,,2021
2009986,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,8.0,8.0,6.5,8.4,,2021
2009987,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.25,,,4.25,6.75,7.75,8.4,,2021
2009988,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,7.0,6.75,5.5,7.0,,2021
2009989,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,,,6.5,5.0,5.0,9.0,,2021
2009990,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,5.75,7.0,,,,,9.0,2021
2009991,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,6.5,7.5,,,,8.6,8.75,2021
2009992,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,5.5,7.0,,,,8.8,7.75,2021
2009993,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,5.0,6.75,,,,8.2,8.25,2021
2009994,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,8.25,6.75,,,,8.0,9.25,2021
2009995,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,7.75,6.0,5.25,8.6,,2021
2009996,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,,,7.25,6.25,4.5,8.4,,2021
2009997,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.25,7.25,5.25,9.2,,2021
2009998,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,7.5,7.5,,,,7.8,9.75,2021
2009999,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.0,,,5.5,4.5,4.25,9.4,,2021
2010000,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,5.5,7.0,,,,9.0,8.25,2021
2010001,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,7.75,8.25,,,,9.2,9.5,2021
2010002,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,5.75,5.5,3.5,8.2,,2021
2010003,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,6.0,5.25,4.25,9.2,,2021
2010004,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,6.0,7.25,3.75,8.2,,2021
2010005,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,5.25,4.5,4.75,7.6,,2021
2010006,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.2,7.0,,,7.75,6.25,6.5,8.6,,2021
2010007,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,6.0,8.0,6.25,6.6,,2021
2010008,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.75,,,7.5,8.5,7.25,8.2,,2021
2010009,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,5.75,7.25,,,,8.4,8.75,2021
2010010,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,6.75,7.75,6.25,7.2,,2021
2010011,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,7.25,7.5,,,,9.0,9.75,2021
2010012,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.25,7.75,4.25,8.0,,2021
2010013,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.75,,,7.25,8.0,5.25,9.4,,2021
2010014,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.75,,,5.75,6.5,4.75,7.8,,2021
2010015,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,7.5,6.5,,,,9.0,9.0,2021
2010016,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.0,,,8.5,7.5,7.25,9.4,,2021
2010017,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,4.5,6.75,4.75,7.2,,2021
2010018,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.25,,,8.25,4.75,3.25,9.2,,2021
2010019,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,6.25,8.5,,,,8.4,8.75,2021
2010020,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,8.25,6.25,5.5,9.4,,2021
2010021,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,6.75,8.0,6.0,8.0,,2021
2010022,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.25,5.75,4.5,9.0,,2021
2010023,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,7.0,7.5,8.25,9.0,,2021
2010024,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,5.75,7.75,6.0,7.6,,2021
2010025,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,8.25,9.25,,,,9.8,9.5,2021
2010026,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,5.25,5.5,3.25,8.6,,2021
2010027,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,7.75,8.75,,,,9.2,8.0,2021
2010028,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.0,,,7.0,8.25,5.0,8.8,,2021
2010029,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,7.75,8.0,,,,7.4,9.0,2021
2010030,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,5.5,6.5,,,,8.0,8.0,2021
2010031,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,5.0,6.0,5.5,9.6,,2021
2010032,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,6.0,5.5,5.25,8.6,,2021
2010033,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.5,,,6.25,5.25,2.75,8.8,,2021
2010034,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,3.5,,,5.75,7.5,3.75,8.8,,2021
2010035,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,5.25,7.5,,,,9.4,9.5,2021
2010036,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,6.75,8.25,2.0,8.0,,2021
2010037,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,7.0,6.75,7.0,9.0,,2021
2010038,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,5.75,8.25,,,,7.4,9.25,2021
2010039,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,6.25,5.75,4.75,9.4,,2021
2010040,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,,,7.25,8.25,5.0,8.0,,2021
2010041,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,8.25,7.5,,,,8.4,10.0,2021
2010042,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,6.5,,,8.0,7.25,6.0,10.0,,2021
2010043,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,7.5,6.5,6.25,8.6,,2021
2010044,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,4.75,6.75,,,,9.2,8.25,2021
2010045,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,7.25,5.0,6.25,8.6,,2021
2010046,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,8.25,8.25,,,,9.2,9.5,2021
