SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hoá,Sinh,Ngoại ngữ,GDCD,Năm thi
2002237,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,3.75,,,5.25,,4.0,5.2,,2024
2002238,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.0,,,4.75,,2.5,4.8,,2024
2002239,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,6.25,,4.75,6.2,,2024
2002240,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.75,6.25,7.75,,,,9.8,8.0,2024
2002241,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,9.0,7.25,7.75,,,,8.6,8.5,2024
2002242,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,8.0,,6.75,6.0,,2024
2002243,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,,,5.25,,7.0,8.6,,2024
2002244,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.75,,,7.25,,5.0,4.2,,2024
2002245,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,6.25,7.25,,,,5.4,8.25,2024
2002246,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,7.75,,5.5,7.6,,2024
2002247,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,5.25,,7.25,8.4,,2024
2002248,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,8.0,8.0,,,,9.0,8.0,2024
2002249,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,8.75,,5.25,7.8,,2024
2002250,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.25,,,5.5,,3.75,5.0,,2024
2002251,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,6.5,6.25,,,,7.4,8.75,2024
2002252,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,6.0,,4.75,5.0,,2024
2002253,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.75,6.25,7.75,,,,4.0,7.75,2024
2002254,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.75,5.25,6.75,,,,4.4,7.25,2024
2002255,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,6.5,6.75,,,,8.6,8.5,2024
2002256,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.25,6.5,6.5,,,,6.4,7.75,2024
2002257,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,5.0,6.75,,,,5.4,7.75,2024
2002258,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.25,,,7.75,,8.5,7.0,,2024
2002259,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,,,2.5,,2.75,4.4,,2024
2002260,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,3.5,,5.5,7.8,,2024
2002261,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,5.25,7.5,,,,6.0,8.75,2024
2002262,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,6.25,8.0,,,,8.0,8.0,2024
2002263,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.25,3.75,4.5,,,,3.4,4.75,2024
2002264,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,,,5.25,,4.75,6.8,,2024
2002265,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,6.25,,6.5,5.8,,2024
2002266,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,7.25,7.75,,,,8.6,9.75,2024
2002267,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,7.25,8.5,,,,8.0,10.0,2024
2002268,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,8.0,7.0,7.25,,,,8.4,7.25,2024
2002269,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,5.0,4.75,,,,3.4,6.75,2024
2002270,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.75,,,4.25,,4.75,4.4,,2024
2002271,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,8.75,9.25,,,,9.4,9.5,2024
2002272,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,,,6.75,,5.25,8.4,,2024
2002273,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.75,,,2.75,,3.5,5.8,,2024
2002274,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.5,8.0,7.25,,,,5.2,8.5,2024
2002275,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.75,9.0,8.5,,,,7.8,8.5,2024
2002276,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,6.25,6.75,,,,7.8,8.5,2024
2002277,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.25,6.0,7.0,,,,6.4,8.75,2024
2002278,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,6.0,6.0,6.0,,,,3.8,8.5,2024
2002279,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,6.75,6.75,,,,6.6,7.0,2024
2002280,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,7.75,7.5,,,,8.0,8.5,2024
2002281,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.75,4.25,6.0,,,,4.0,6.25,2024
2002282,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,5.75,4.25,6.5,,,,3.2,8.25,2024
2002283,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.0,5.0,5.5,,,,4.4,5.0,2024
2002284,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,6.5,7.25,,,,7.6,8.5,2024
2002285,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,7.25,7.25,,,,6.6,9.5,2024
2002286,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.0,5.5,5.25,,,,5.0,6.75,2024
2002287,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,5.5,7.5,,,,6.6,9.25,2024
2002288,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,5.5,7.25,,,,5.2,8.0,2024
2002289,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,4.75,5.25,,,,5.2,7.5,2024
2002290,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,3.25,4.75,,,,7.8,7.5,2024
2002291,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,4.5,6.5,,,,7.6,7.0,2024
2002292,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,8.5,7.25,,,,9.0,8.75,2024
2002293,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,5.75,5.75,,,,5.2,8.25,2024
2002294,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.4,7.0,5.25,4.5,,,,2.8,7.0,2024
2002295,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,8.5,6.5,7.75,,,,4.8,9.0,2024
2002296,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8.75,8.5,8.0,,,,6.0,9.25,2024
2002297,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,5.75,6.25,,,,5.8,8.25,2024
2002298,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,3.75,5.25,,,,4.8,7.75,2024
2002299,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,6.75,6.75,,,,5.0,9.0,2024
2002300,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,4.5,7.75,,,,7.8,9.0,2024
2002301,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,6.0,6.25,,,,7.6,7.75,2024
2002302,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,5.25,6.25,6.75,,,,3.2,7.0,2024
2002303,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.25,4.75,5.0,,,,4.0,7.75,2024
2002304,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.0,6.25,6.5,,,,4.0,8.0,2024
2002305,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,8.75,7.75,,,,8.4,9.5,2024
2002306,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,6.25,5.5,,,,5.0,8.0,2024
2002307,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,8.25,9.0,,,,9.2,9.5,2024
2002308,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,5.0,5.0,6.25,,,,4.2,6.75,2024
2002309,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,6.0,7.75,,,,7.6,9.0,2024
2002310,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,5.75,7.25,,,,4.2,8.5,2024
2002311,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,8.25,,7.25,9.0,,2024
2002312,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,4.75,,6.25,8.4,,2024
2002313,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.25,7.0,7.75,,,,9.0,9.25,2024
2002314,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.75,6.25,7.0,,,,,8.75,2024
2002315,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,5.75,,5.0,8.4,,2024
2002316,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.5,,7.0,8.6,,2024
2002317,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,4.5,,8.75,8.6,,2024
2002318,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,6.75,,6.5,8.6,,2024
2002319,Sở GD&ĐT Thành Phố Hồ Chí Minh,9.0,9.25,9.5,9.25,,,,9.4,9.5,2024
2002320,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8.0,7.25,6.0,,,,6.6,7.0,2024
2002321,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.5,,,5.5,,6.5,5.6,,2024
2002322,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,5.5,8.75,,,,,7.75,2024
2002323,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,6.5,,5.75,7.4,,2024
2002324,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,7.75,7.75,,,,8.4,9.25,2024
2002325,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,6.5,,7.0,7.8,,2024
2002326,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.5,8.25,9.0,,,,8.8,9.75,2024
2002327,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,6.75,5.75,,,,7.2,7.25,2024
2002328,Sở GD&ĐT Thành Phố Hồ Chí Minh,2.4,8.0,6.0,6.25,,,,6.0,8.25,2024
2002329,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,,,5.75,,4.0,8.8,,2024
2002330,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,6.75,8.0,,,,7.8,8.25,2024
2002331,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,5.5,8.25,8.0,,,,7.2,9.0,2024
2002332,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.75,,,6.25,,8.25,,,2024
2002333,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,3.75,,4.75,8.0,,2024
2002334,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,6.0,,7.25,9.2,,2024
2002335,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,8.0,,5.0,8.8,,2024
2002336,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.5,,7.0,8.4,,2024
2002337,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.5,,,6.5,,7.25,8.8,,2024
2002338,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,5.25,,8.75,6.0,,2024
2002339,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,8.0,,,5.75,,5.75,8.6,,2024
2002340,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,,,5.25,,6.25,9.6,,2024
2002341,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,5.0,,5.5,8.0,,2024
2002342,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,,,7.25,,6.0,9.2,,2024
2002343,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,4.5,,5.0,8.2,,2024
2002344,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,5.75,,7.0,8.8,,2024
2002345,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,3.5,5.5,7.25,,,,3.4,7.75,2024
2002346,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,6.25,,6.25,8.8,,2024
2002347,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,7.25,8.5,,,,9.4,8.5,2024
2002348,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,6.75,,6.0,9.8,,2024
2002349,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,8.0,,7.5,9.4,,2024
2002350,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.0,6.25,6.25,,,,4.2,7.25,2024
2002351,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.25,5.75,5.25,,,,5.4,8.0,2024
2002352,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,,,5.75,,8.75,7.2,,2024
2002353,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,7.5,,6.5,8.6,,2024
2002354,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,6.25,6.75,,,,8.8,8.0,2024
2002355,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.25,,,6.25,,7.25,8.6,,2024
2002356,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.0,6.5,7.5,,,,9.0,7.75,2024
2002357,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,6.5,,5.25,7.4,,2024
2002358,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,7.75,,6.25,8.4,,2024
2002359,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.0,7.5,7.5,,,,7.0,9.25,2024
2002360,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,8.0,8.75,,,,6.4,9.25,2024
2002361,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.5,7.0,7.25,,,,9.2,7.0,2024
2002362,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.5,,,8.25,,7.5,7.6,,2024
2002363,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,7.0,,,5.25,,6.5,8.6,,2024
2002364,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.5,6.0,7.75,,,,8.8,7.75,2024
2002365,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.75,7.75,8.5,,,,9.4,9.25,2024
2002366,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,8.75,8.5,,,,9.0,9.25,2024
2002367,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.0,,,4.75,,6.0,8.0,,2024
2002368,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,8.0,8.0,,,,,8.25,2024
2002369,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.0,,6.25,6.2,,2024
2002370,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,5.75,6.5,,,,6.6,8.5,2024
2002371,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,7.0,8.0,,,,7.8,8.0,2024
2002372,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,5.25,7.5,,,,8.0,8.75,2024
2002373,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,5.5,,7.25,7.4,,2024
2002374,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,8.0,,8.75,10.0,,2024
2002375,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,8.75,,7.0,9.4,,2024
2002376,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.0,,,7.25,,6.25,,,2024
2002377,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.0,,,6.5,,3.5,7.6,,2024
2002378,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.75,,,5.75,,5.75,8.4,,2024
2002379,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.75,7.5,7.0,,,,5.8,7.0,2024
2002380,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,7.75,6.75,,,,,7.75,2024
2002381,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,8.5,,,5.5,,6.5,8.6,,2024
2002382,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,,,8.25,,7.75,9.2,,2024
2002383,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,7.25,7.25,,,,8.0,8.75,2024
2002384,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,4.25,3.75,4.5,,,,2.8,8.5,2024
2002385,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.0,,,7.0,,6.75,9.0,,2024
2002386,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.0,,,7.0,,5.75,9.2,,2024
2002387,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,,,5.5,,5.5,8.6,,2024
2002388,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,7.5,7.5,,,,8.4,7.25,2024
2002389,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,4.5,,,3.0,,6.25,6.8,,2024
2002391,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,8.25,8.25,,,,6.8,8.25,2024
2002392,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.0,,,5.0,,6.75,8.8,,2024
2002393,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,7.0,8.5,,,,7.4,8.5,2024
2002394,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,,,7.0,,5.5,8.4,,2024
2002395,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.5,7.75,8.25,,,,8.8,9.25,2024
2002396,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,,,3.5,,4.5,8.0,,2024
2002397,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,4.25,,8.25,6.0,,2024
2002398,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,,,9.5,,6.5,8.8,,2024
2002399,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.0,,,5.75,,5.75,9.2,,2024
2002400,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.0,8.0,9.0,,,,9.4,9.25,2024
2002401,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,9.0,9.5,,,,7.4,9.0,2024
2002402,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,7.0,9.0,,,,9.0,8.5,2024
2002403,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.75,5.25,5.75,,,,3.8,6.0,2024
2002404,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,7.5,6.5,,,,9.6,7.5,2024
2002405,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,6.75,8.5,,,,8.0,9.25,2024
2002406,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,7.5,,5.75,,,2024
2002407,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,8.25,7.75,8.75,,,,,9.75,2024
2002408,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,6.75,9.0,,,,9.6,8.25,2024
2002409,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,8.25,,7.5,8.0,,2024
2002410,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,7.0,,6.5,9.6,,2024
2002411,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,7.0,8.0,,,,8.6,7.5,2024
2002412,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.0,,,5.75,,7.5,9.2,,2024
2002413,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,6.25,,6.5,,,2024
2002414,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,6.75,8.25,,,,7.0,9.5,2024
2002415,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.0,7.25,8.5,,,,7.6,9.25,2024
2002416,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,6.25,,8.0,8.6,,2024
2002417,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.5,,,7.0,,7.25,6.8,,2024
2002418,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.75,,,3.0,,7.0,5.4,,2024
2002419,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,8.0,,6.5,9.0,,2024
2002420,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,5.25,6.0,,,,7.4,8.0,2024
2002421,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,7.5,8.5,,,,8.6,9.25,2024
2002422,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.75,,,7.0,,6.75,8.6,,2024
2002423,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,7.75,8.0,,,,9.0,9.5,2024
2002424,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,3.75,,,6.0,,5.0,8.4,,2024
2002425,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,8.5,7.0,8.25,,,,6.0,8.0,2024
2002426,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,7.5,6.5,6.75,,,,5.6,7.25,2024
2002427,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,8.25,8.75,8.25,,,,7.8,8.25,2024
2002428,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,6.0,,8.75,8.8,,2024
2002429,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,6.0,8.0,,,,8.8,8.75,2024
2002430,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8.0,6.75,7.5,,,,8.8,9.0,2024
2002431,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,8.25,8.0,,,,9.0,8.25,2024
2002432,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,5.75,6.5,,,,8.8,8.5,2024
2002433,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,4.75,,7.0,9.2,,2024
2002434,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.0,,6.5,9.4,,2024
2002435,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,6.5,,7.5,7.6,,2024
2002436,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.25,,,4.75,,5.5,8.6,,2024
2002437,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,8.25,8.5,7.5,,,,8.4,8.25,2024
2002438,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,,,5.25,,5.5,7.4,,2024
2002439,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,,,8.0,,5.0,7.4,,2024
2002440,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,8.25,,6.75,9.6,,2024
2002441,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,8.0,,5.25,7.6,,2024
2002442,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,7.0,,5.25,7.6,,2024
2002443,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.25,,5.75,7.8,,2024
2002444,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,5.75,,5.25,7.6,,2024
2002445,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,4.25,,4.5,4.8,,2024
2002446,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,7.0,,6.0,8.2,,2024
2002447,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,,,4.75,,7.25,7.4,,2024
2002448,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,,,4.0,,5.25,7.4,,2024
2002449,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,6.75,8.5,,,,8.4,9.5,2024
2002450,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,4.75,5.75,,,,8.8,6.5,2024
2002451,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,6.25,7.5,,,,8.2,8.25,2024
2002452,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.0,,,7.25,,5.75,5.0,,2024
2002453,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,,,4.25,,4.25,7.4,,2024
2002454,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,7.75,,7.0,9.0,,2024
2002455,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,6.5,,5.75,8.2,,2024
2002456,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.75,,,5.25,,6.5,8.8,,2024
2002457,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.75,,,8.5,,8.0,10.0,,2024
2002458,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,8.0,,,2.5,,4.75,9.6,,2024
2002459,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,5.0,,6.25,8.4,,2024
2002460,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,8.0,7.75,,,,9.4,8.5,2024
2002461,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.5,,,4.25,,8.0,8.8,,2024
2002462,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.25,5.5,6.25,,,,9.0,8.5,2024
2002463,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,4.5,,9.25,9.2,,2024
2002464,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,8.25,,5.75,9.0,,2024
2002465,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,,,8.5,,4.75,7.2,,2024
2002466,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8.5,,,7.0,,5.25,8.8,,2024
2002467,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,6.5,7.75,,,,8.0,7.25,2024
2002468,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,6.25,6.75,,,,7.6,8.5,2024
2002469,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,8.25,,,7.5,,5.75,8.8,,2024
2002470,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,6.25,,6.5,8.2,,2024
2002471,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,8.0,,,6.25,,6.0,9.2,,2024
